9694+767	10461
9671+39094	48765
97495+757	98252
7625+8605	16230
913+101	1014
688+313	1001
264+45655	45919
71742+593	72335
92698+29045	121743
97411+6835	104246
4596+3160	7756
4206+5906	10112
93865+1401	95266
95739+825	96564
7384+11541	18925
15336+5292	20628
52390+27807	80197
3049+281	3330
176+901	1077
172+3034	3206
49599+3918	53517
1395+76768	78163
6852+6837	13689
2129+18582	20711
84358+6245	90603
215+17513	17728
165+268	433
61408+82967	144375
68228+313	68541
79219+881	80100
993+3665	4658
284+458	742
159+771	930
92014+93814	185828
1829+88657	90486
1407+1348	2755
43741+6527	50268
475+6289	6764
516+789	1305
3808+7033	10841
72076+2815	74891
3297+23446	26743
69702+730	70432
310+721	1031
1591+586	2177
230+5602	5832
18759+147	18906
1954+57376	59330
747+3306	4053
38244+565	38809
33726+5338	39064
42421+291	42712
5824+9202	15026
704+571	1275
95776+2126	97902
4591+629	5220
36473+81722	118195
884+5753	6637
274+5752	6026
95490+991	96481
58747+5171	63918
19641+267	19908
2479+6398	8877
605+657	1262
1555+8316	9871
21076+571	21647
19773+897	20670
98961+1533	100494
88997+54163	143160
4052+2368	6420
33460+1736	35196
5521+2960	8481
1452+262	1714
9796+201	9997
16929+788	17717
763+9465	10228
8816+138	8954
6158+87467	93625
5045+82965	88010
61294+503	61797
70739+76112	146851
947+35027	35974
140+129	269
6668+2048	8716
3932+445	4377
1950+45415	47365
38401+91566	129967
8258+5139	13397
78513+1905	80418
268+44827	45095
97957+61550	159507
954+966	1920
812+7190	8002
672+8955	9627
238+87199	87437
757+4174	4931
6733+17028	23761
6554+7365	13919
2939+2153	5092
5074+220	5294
82894+8613	91507
5032+36059	41091
416+975	1391
6760+89944	96704
95589+9890	105479
6015+6228	12243
758+818	1576
21074+6118	27192
649+8019	8668
700+7549	8249
5107+2489	7596
9327+4930	14257
85151+792	85943
76199+21269	97468
8442+861	9303
83746+99550	183296
8984+8313	17297
550+89313	89863
692+54552	55244
1318+3028	4346
509+2792	3301
819+26444	27263
663+75364	76027
27053+51353	78406
3820+85798	89618
54989+589	55578
5675+56519	62194
269+359	628
2332+5908	8240
190+1154	1344
51668+732	52400
79747+566	80313
8541+8431	16972
9167+25628	34795
176+28513	28689
90506+660	91166
10913+18186	29099
112+3220	3332
35097+262	35359
57934+28772	86706
533+52311	52844
9116+36426	45542
49482+523	50005
9625+512	10137
407+525	932
42425+6192	48617
5080+1209	6289
67285+9495	76780
85991+1360	87351
951+4796	5747
56652+687	57339
2085+5856	7941
16267+607	16874
200+983	1183
8398+5381	13779
4392+99013	103405
54439+99908	154347
223+9893	10116
19887+356	20243
6391+63781	70172
96980+64660	161640
3569+1736	5305
76556+575	77131
737+19827	20564
90672+67398	158070
6645+854	7499
139+7914	8053
9094+101	9195
40085+1858	41943
73713+45237	118950
1703+703	2406
8778+64420	73198
6170+41733	47903
207+892	1099
1403+50523	51926
65208+647	65855
121+750	871
8727+39527	48254
39076+11924	51000
7446+5525	12971
29543+9351	38894
359+760	1119
16420+319	16739
1377+317	1694
3796+880	4676
8124+7539	15663
4463+610	5073
10749+618	11367
252+517	769
6178+179	6357
4962+5658	10620
390+32476	32866
3194+542	3736
65460+79933	145393
7183+2576	9759
58017+55800	113817
6289+9637	15926
502+8473	8975
72739+2457	75196
700+69271	69971
7215+7428	14643
7032+56338	63370
585+201	786
10961+33893	44854
1542+88904	90446
76668+18947	95615
8155+753	8908
20840+502	21342
576+118	694
250+39186	39436
68091+79353	147444
16852+15419	32271
476+8645	9121
155+3745	3900
54745+4284	59029
23256+115	23371
651+95382	96033
531+63789	64320
762+16109	16871
8707+26934	35641
2193+372	2565
500+626	1126
9906+15010	24916
66859+96769	163628
71236+28025	99261
3244+31890	35134
9258+61919	71177
780+92211	92991
6082+829	6911
197+303	500
963+258	1221
737+210	947
382+550	932
4755+34390	39145
806+8073	8879
637+521	1158
71757+5044	76801
57226+7157	64383
4437+66504	70941
5428+9291	14719
4523+956	5479
564+4133	4697
26126+1923	28049
897+6718	7615
3537+385	3922
568+630	1198
6353+8073	14426
959+32932	33891
8226+913	9139
983+1728	2711
800+99553	100353
5417+5695	11112
5196+522	5718
45613+88299	133912
18235+283	18518
507+9502	10009
664+31525	32189
2713+19687	22400
83007+2989	85996
87679+9275	96954
610+12095	12705
67027+83547	150574
447+675	1122
333+924	1257
523+448	971
5161+715	5876
335+93510	93845
3423+2179	5602
809+75428	76237
1406+46487	47893
87861+850	88711
18597+10592	29189
2923+52915	55838
24126+125	24251
661+540	1201
11889+55292	67181
37722+4593	42315
3099+13698	16797
42901+15882	58783
559+8702	9261
5502+1664	7166
9727+800	10527
115+9203	9318
8262+6383	14645
44062+540	44602
90332+19202	109534
5968+3466	9434
203+181	384
43262+576	43838
5925+630	6555
96154+88513	184667
56772+31075	87847
4561+500	5061
10485+79527	90012
4919+4142	9061
40544+264	40808
63457+26930	90387
10802+84292	95094
449+202	651
79509+123	79632
9751+521	10272
9401+7985	17386
53523+953	54476
2481+753	3234
54991+64765	119756
738+1129	1867
13998+423	14421
67394+32437	99831
285+326	611
6597+1344	7941
724+763	1487
337+822	1159
9016+264	9280
983+78111	79094
8165+1458	9623
5507+79825	85332
1741+875	2616
5238+2429	7667
978+90838	91816
17060+7236	24296
6503+81541	88044
627+41322	41949
4935+610	5545
7369+7433	14802
10019+4229	14248
5633+94744	100377
6441+80420	86861
5389+516	5905
8646+6063	14709
26296+8807	35103
5314+3826	9140
67000+9698	76698
205+49659	49864
3860+1120	4980
31255+653	31908
34138+13623	47761
7751+305	8056
401+221	622
78848+99806	178654
51846+120	51966
10791+798	11589
88394+982	89376
358+23040	23398
99756+698	100454
7372+886	8258
153+11184	11337
666+78773	79439
5520+13823	19343
70596+60550	131146
921+635	1556
7732+29453	37185
1330+85112	86442
96010+824	96834
1880+5551	7431
5804+973	6777
47573+56319	103892
224+571	795
21980+246	22226
9553+296	9849
63202+2206	65408
68470+516	68986
36570+6999	43569
6150+618	6768
3453+141	3594
77516+16632	94148
240+4293	4533
7991+8508	16499
385+98870	99255
8825+81995	90820
167+8836	9003
72724+347	73071
612+96044	96656
5711+3601	9312
9293+7708	17001
6014+32493	38507
7815+268	8083
46412+5237	51649
8421+849	9270
2852+441	3293
4326+393	4719
627+5841	6468
78560+74687	153247
34031+66436	100467
765+227	992
3695+1803	5498
666+401	1067
463+6318	6781
40231+45007	85238
92684+38012	130696
2172+4763	6935
809+3858	4667
63622+1062	64684
4110+6355	10465
8347+7539	15886
3908+424	4332
9992+16927	26919
4356+58006	62362
2759+239	2998
11789+202	11991
3886+85398	89284
5732+49117	54849
32745+64210	96955
5499+1676	7175
13069+9588	22657
342+380	722
142+36360	36502
5945+8410	14355
9898+9059	18957
84588+546	85134
669+3723	4392
3377+33017	36394
374+37128	37502
792+469	1261
509+42104	42613
7267+155	7422
28600+3433	32033
2571+81337	83908
52905+2866	55771
71864+656	72520
62741+5349	68090
505+3779	4284
9849+6885	16734
94503+1153	95656
653+97199	97852
90810+31974	122784
4224+912	5136
29020+742	29762
2064+83350	85414
261+457	718
8929+610	9539
59914+436	60350
25268+30139	55407
4145+1687	5832
8130+828	8958
343+6059	6402
400+76947	77347
13250+88251	101501
5867+7163	13030
356+6361	6717
72801+31624	104425
354+14636	14990
58904+642	59546
26632+251	26883
6136+716	6852
714+33348	34062
8015+911	8926
13128+504	13632
5324+66130	71454
5152+886	6038
899+751	1650
2496+3600	6096
917+3577	4494
7413+34188	41601
214+490	704
362+113	475
73039+15676	88715
606+136	742
5317+89632	94949
9260+661	9921
355+559	914
4774+9251	14025
595+3587	4182
96218+22595	118813
269+82916	83185
4674+789	5463
4938+31829	36767
45326+136	45462
10184+439	10623
5304+515	5819
81582+33876	115458
911+9278	10189
2994+6072	9066
5577+543	6120
293+51801	52094
5485+131	5616
63957+9020	72977
92464+51071	143535
2353+6846	9199
40842+823	41665
74049+333	74382
382+1582	1964
7043+7537	14580
821+72669	73490
976+629	1605
9823+65405	75228
32717+540	33257
186+303	489
28867+8930	37797
1489+7693	9182
62655+112	62767
94040+9569	103609
99048+403	99451
6517+1898	8415
21547+15923	37470
9734+73328	83062
5759+70347	76106
522+10957	11479
606+399	1005
71690+221	71911
735+4176	4911
303+75037	75340
49542+51910	101452
3903+6964	10867
773+789	1562
483+482	965
86029+1958	87987
46359+37207	83566
408+704	1112
92003+683	92686
8536+1274	9810
7808+39655	47463
182+6514	6696
487+109	596
2757+12717	15474
49574+755	50329
670+522	1192
86610+299	86909
29483+7671	37154
6892+38521	45413
99822+79097	178919
1517+3539	5056
4160+308	4468
859+7268	8127
171+79462	79633
381+6092	6473
53456+8314	61770
5943+14319	20262
49688+36245	85933
7353+4137	11490
5576+641	6217
391+1653	2044
8458+3484	11942
1979+16312	18291
78042+11950	89992
555+658	1213
36408+88443	124851
592+50948	51540
84382+1027	85409
704+5379	6083
4841+91973	96814
9882+32453	42335
23495+53265	76760
45720+5378	51098
3205+738	3943
3339+80404	83743
97881+758	98639
382+84176	84558
60039+5650	65689
59075+192	59267
798+832	1630
3452+9757	13209
721+4297	5018
680+4325	5005
858+111	969
729+45904	46633
55414+19383	74797
2051+75262	77313
3210+2922	6132
5979+461	6440
60446+860	61306
96134+93487	189621
663+4550	5213
86417+388	86805
129+32981	33110
878+4234	5112
768+61817	62585
51801+17046	68847
694+5206	5900
30608+7030	37638
44987+3566	48553
321+180	501
401+25885	26286
34622+72046	106668
75807+967	76774
17705+360	18065
95264+5590	100854
155+311	466
380+69055	69435
7788+84664	92452
35298+4643	39941
23470+7278	30748
844+44774	45618
90411+60991	151402
792+260	1052
54795+39166	93961
4266+33702	37968
68157+121	68278
485+9728	10213
39055+382	39437
7228+24681	31909
7609+4751	12360
965+556	1521
8212+1764	9976
818+55071	55889
85909+468	86377
911+833	1744
77077+98102	175179
61142+46694	107836
922+66419	67341
6403+2899	9302
250+921	1171
91825+724	92549
271+13683	13954
619+5056	5675
78496+54709	133205
92007+7238	99245
653+128	781
924+1099	2023
18606+5018	23624
955+7572	8527
3833+3449	7282
408+87335	87743
79045+757	79802
544+8222	8766
13132+7940	21072
2015+450	2465
4086+16668	20754
5534+107	5641
304+2097	2401
200+4470	4670
137+8417	8554
135+64231	64366
257+9209	9466
346+740	1086
44963+489	45452
7728+7074	14802
86325+77894	164219
30845+647	31492
29464+150	29614
6659+13694	20353
2918+2769	5687
66103+3579	69682
499+8746	9245
70104+56770	126874
16030+1899	17929
56077+133	56210
1265+96187	97452
53581+2775	56356
9788+76963	86751
3758+541	4299
116+9216	9332
2996+908	3904
1628+868	2496
7014+96823	103837
19771+14974	34745
8877+1067	9944
629+869	1498
253+47233	47486
54268+6909	61177
2424+870	3294
82365+5959	88324
819+1682	2501
21662+1899	23561
34363+4280	38643
40110+411	40521
67334+3876	71210
710+307	1017
1207+69456	70663
61946+5747	67693
4604+42903	47507
738+719	1457
2765+8461	11226
40205+33056	73261
890+376	1266
53016+3877	56893
4381+9971	14352
578+5887	6465
660+745	1405
971+2515	3486
845+628	1473
69250+5506	74756
612+24455	25067
57067+5699	62766
32218+9290	41508
429+9724	10153
378+11233	11611
2523+63171	65694
88228+1662	89890
659+48221	48880
612+2914	3526
24353+72525	96878
165+95786	95951
79094+2800	81894
7154+789	7943
848+89571	90419
27710+9568	37278
2683+2258	4941
5798+9515	15313
78637+89161	167798
3397+92476	95873
56973+131	57104
24071+34287	58358
159+300	459
1754+98676	100430
2942+5914	8856
887+15671	16558
152+572	724
8848+1930	10778
9219+6381	15600
13714+7304	21018
790+800	1590
908+33862	34770
3926+9732	13658
1950+522	2472
473+456	929
27054+78601	105655
97322+1111	98433
38617+92635	131252
4357+54525	58882
361+792	1153
137+54219	54356
7877+8417	16294
6784+5804	12588
68091+3060	71151
76863+11750	88613
3124+480	3604
74918+3938	78856
1040+323	1363
101+867	968
45933+7545	53478
210+99372	99582
24736+117	24853
75240+2906	78146
776+57155	57931
6011+89787	95798
7509+62839	70348
4872+990	5862
8388+6124	14512
19476+3168	22644
7339+9127	16466
121+783	904
149+53693	53842
6085+443	6528
9840+566	10406
8945+54851	63796
42204+445	42649
760+106	866
43459+1813	45272
1620+927	2547
87527+9855	97382
7615+527	8142
16497+153	16650
93345+5972	99317
8236+6982	15218
167+787	954
61905+755	62660
55811+6505	62316
815+804	1619
322+9660	9982
83019+57884	140903
311+679	990
1553+1056	2609
442+1243	1685
3084+286	3370
22001+9040	31041
6466+1968	8434
2421+875	3296
829+45947	46776
54131+212	54343
3020+42284	45304
44312+899	45211
43821+29469	73290
1965+4527	6492
137+53082	53219
56394+95620	152014
700+744	1444
31351+8656	40007
8554+48955	57509
77002+5390	82392
83371+294	83665
34436+466	34902
4599+651	5250
3897+852	4749
773+107	880
53020+1083	54103
7132+1497	8629
19320+974	20294
287+9565	9852
6543+702	7245
623+7556	8179
240+96115	96355
66066+76072	142138
6773+810	7583
84570+2214	86784
6727+9578	16305
9006+952	9958
623+35777	36400
2642+4148	6790
8787+54699	63486
720+3752	4472
40432+3479	43911
24302+1596	25898
7068+1258	8326
26855+725	27580
39231+53455	92686
21488+24007	45495
758+605	1363
32292+89592	121884
568+772	1340
613+1629	2242
4233+29176	33409
5161+37497	42658
62397+833	63230
4953+3066	8019
20308+67708	88016
57395+5732	63127
184+998	1182
363+481	844
778+7772	8550
274+3905	4179
9702+7945	17647
6630+38466	45096
915+246	1161
90527+6373	96900
138+31611	31749
90635+959	91594
16911+549	17460
91885+1832	93717
81040+89961	171001
1088+9231	10319
265+857	1122
2124+5894	8018
31948+1986	33934
2424+983	3407
822+1652	2474
59807+23417	83224
475+81841	82316
24991+44785	69776
83845+8368	92213
357+85926	86283
642+5907	6549
933+788	1721
1104+9920	11024
19212+17892	37104
1811+277	2088
81774+702	82476
504+21119	21623
52689+49012	101701
78048+6291	84339
46967+925	47892
8108+758	8866
6611+5405	12016
908+114	1022
284+8339	8623
2091+342	2433
42501+87072	129573
69024+20192	89216
26217+49380	75597
759+796	1555
4269+6152	10421
2197+56592	58789
4813+180	4993
127+49018	49145
810+48096	48906
524+3011	3535
2374+56870	59244
199+83605	83804
40554+84658	125212
1180+80747	81927
62900+496	63396
663+40101	40764
4035+3134	7169
9447+6536	15983
729+1874	2603
8421+551	8972
94234+561	94795
31511+9345	40856
20810+486	21296
64168+832	65000
932+33267	34199
46968+93621	140589
70505+9209	79714
67419+9732	77151
7065+41117	48182
74292+708	75000
7677+452	8129
440+3775	4215
589+211	800
3702+54553	58255
4881+95526	100407
448+2959	3407
3933+329	4262
44124+8735	52859
27882+6110	33992
900+26373	27273
19840+6757	26597
8100+8297	16397
1405+946	2351
34705+4083	38788
65720+31216	96936
3965+347	4312
8659+8745	17404
8545+3748	12293
72530+329	72859
2590+801	3391
709+43953	44662
9832+10094	19926
3802+5711	9513
82051+554	82605
4669+56893	61562
6768+697	7465
94776+36204	130980
296+2147	2443
9471+14170	23641
259+897	1156
75479+6152	81631
690+1358	2048
716+1804	2520
49885+38409	88294
86538+4101	90639
7773+591	8364
777+39090	39867
60193+981	61174
48489+9450	57939
5426+647	6073
943+4324	5267
9873+1970	11843
146+14681	14827
337+6397	6734
882+27168	28050
13803+606	14409
35502+2923	38425
6558+63062	69620
38689+30990	69679
4249+28818	33067
3044+64048	67092
129+451	580
15757+83537	99294
9837+398	10235
748+68203	68951
616+3665	4281
3120+68786	71906
9817+180	9997
604+980	1584
665+1720	2385
6897+2165	9062
5781+61747	67528
37966+8682	46648
69909+8988	78897
702+659	1361
5816+5715	11531
70146+313	70459
5943+2059	8002
2675+12764	15439
12872+291	13163
61208+57221	118429
379+37522	37901
38899+826	39725
84625+74482	159107
968+16224	17192
2688+581	3269
649+3555	4204
618+2179	2797
110+28975	29085
985+464	1449
89374+5196	94570
35046+1828	36874
929+65145	66074
8400+2139	10539
3275+24499	27774
24997+245	25242
13694+117	13811
3189+58126	61315
7183+3981	11164
145+353	498
5604+5075	10679
32768+8242	41010
106+324	430
24928+39563	64491
555+46480	47035
60857+691	61548
19870+95477	115347
22496+78263	100759
7638+437	8075
99361+563	99924
3085+632	3717
6970+304	7274
55634+8916	64550
8209+546	8755
323+365	688
799+26111	26910
671+57423	58094
2112+6510	8622
7111+47367	54478
6718+37022	43740
4476+511	4987
98389+2813	101202
546+47661	48207
312+7723	8035
842+62412	63254
4653+55755	60408
85080+285	85365
71925+401	72326
889+949	1838
9740+55744	65484
1210+9352	10562
488+10803	11291
8904+195	9099
78995+3885	82880
749+50706	51455
4475+86149	90624
89865+3328	93193
6222+3983	10205
2615+4224	6839
2001+458	2459
664+1653	2317
971+8784	9755
4578+8939	13517
20750+2408	23158
2921+282	3203
79986+82906	162892
312+33570	33882
900+29642	30542
6837+84835	91672
14516+8334	22850
44425+4707	49132
14268+72037	86305
59512+263	59775
94375+52345	146720
9509+121	9630
5934+64096	70030
1487+6248	7735
427+70838	71265
8445+64352	72797
5681+16323	22004
64259+79944	144203
421+428	849
788+8771	9559
28517+2393	30910
99357+32985	132342
3503+667	4170
3695+5451	9146
8696+13574	22270
25757+763	26520
73737+4288	78025
642+903	1545
14658+601	15259
9724+91558	101282
903+951	1854
9400+91549	100949
797+145	942
1599+9952	11551
970+411	1381
836+2083	2919
8472+872	9344
62200+241	62441
675+30441	31116
4880+99401	104281
2250+68839	71089
1021+77350	78371
86987+1884	88871
432+33274	33706
3306+4456	7762
993+174	1167
44096+665	44761
605+52933	53538
5621+55250	60871
9873+801	10674
36983+595	37578
45322+90073	135395
45812+9549	55361
81463+1489	82952
723+9303	10026
22478+9745	32223
7932+97910	105842
11661+3795	15456
786+692	1478
32139+3375	35514
47016+775	47791
433+45259	45692
1029+691	1720
6075+3540	9615
7083+23829	30912
2903+793	3696
546+7496	8042
804+9617	10421
96992+31212	128204
2335+947	3282
197+819	1016
2298+1511	3809
1388+6678	8066
72957+8318	81275
2958+38039	40997
549+38041	38590
760+2029	2789
250+852	1102
4066+68595	72661
55705+68217	123922
3590+8124	11714
40719+259	40978
1892+766	2658
657+477	1134
35721+7697	43418
981+954	1935
1576+4776	6352
841+1379	2220
621+13813	14434
2947+67897	70844
721+3627	4348
1496+1663	3159
5831+5459	11290
732+7678	8410
91448+26013	117461
865+989	1854
877+51923	52800
61291+4754	66045
8508+12039	20547
46430+3566	49996
19772+14207	33979
1584+754	2338
7913+5013	12926
64538+1183	65721
739+841	1580
33816+1643	35459
1667+25527	27194
3798+4003	7801
62171+6443	68614
16414+820	17234
43026+61509	104535
5198+5621	10819
9138+990	10128
43969+7252	51221
576+79223	79799
74757+71137	145894
9093+959	10052
630+507	1137
2866+9236	12102
99068+91766	190834
553+163	716
42754+632	43386
82581+6034	88615
4914+91175	96089
814+807	1621
8223+77919	86142
56698+8805	65503
8363+89885	98248
7637+3743	11380
41052+270	41322
2164+4769	6933
344+3393	3737
64251+8087	72338
1602+2418	4020
938+949	1887
146+7808	7954
36121+7947	44068
6124+611	6735
763+2872	3635
83779+96288	180067
603+3686	4289
1950+8461	10411
6758+88017	94775
86853+679	87532
592+368	960
3568+929	4497
48111+1003	49114
639+349	988
18284+192	18476
5466+54707	60173
13352+602	13954
644+17798	18442
4618+517	5135
6651+511	7162
7799+518	8317
341+943	1284
77477+494	77971
510+38418	38928
55931+591	56522
522+190	712
775+808	1583
37006+632	37638
52675+1207	53882
96005+672	96677
1918+583	2501
978+75357	76335
46222+4555	50777
4533+9493	14026
705+2834	3539
496+914	1410
699+327	1026
80149+78399	158548
97625+88398	186023
767+408	1175
69890+265	70155
127+8093	8220
1913+1998	3911
291+551	842
219+41797	42016
50109+536	50645
3945+353	4298
481+42095	42576
5669+19771	25440
384+41072	41456
629+300	929
6765+5010	11775
29657+54150	83807
7683+950	8633
1509+50152	51661
2700+938	3638
914+9597	10511
4369+3637	8006
2378+8991	11369
58777+7685	66462
360+9813	10173
2787+68122	70909
3417+127	3544
92429+5007	97436
5271+96880	102151
8160+280	8440
946+578	1524
40333+1695	42028
2270+76770	79040
6261+1430	7691
99727+1822	101549
6946+442	7388
69202+577	69779
91879+85231	177110
808+833	1641
79915+4668	84583
2202+647	2849
61792+403	62195
374+116	490
962+6539	7501
73632+125	73757
46136+70464	116600
920+8395	9315
614+184	798
37857+577	38434
3929+547	4476
7137+603	7740
4343+45855	50198
861+2993	3854
600+5314	5914
217+7410	7627
7758+4668	12426
801+37725	38526
27427+709	28136
869+973	1842
54247+997	55244
24696+22484	47180
3192+427	3619
337+770	1107
9485+763	10248
203+110	313
92952+4913	97865
4257+598	4855
477+7975	8452
664+3527	4191
40379+617	40996
21845+71445	93290
718+61007	61725
561+7020	7581
97924+746	98670
8621+16972	25593
52850+58093	110943
7652+140	7792
4603+6911	11514
367+4368	4735
397+3458	3855
8416+858	9274
2148+884	3032
6543+18386	24929
48207+4858	53065
842+8315	9157
3762+63739	67501
243+960	1203
80387+983	81370
650+443	1093
733+1339	2072
352+71993	72345
84146+70126	154272
51544+10898	62442
2742+454	3196
357+4578	4935
91366+6452	97818
91196+470	91666
844+887	1731
48251+66407	114658
8524+619	9143
973+32754	33727
51174+431	51605
804+8689	9493
7139+265	7404
332+175	507
66348+95677	162025
996+6647	7643
7199+5343	12542
51857+629	52486
85546+73043	158589
96514+205	96719
753+7846	8599
67025+920	67945
7058+24158	31216
738+84059	84797
9055+34905	43960
14259+170	14429
5872+2799	8671
985+12897	13882
1243+8152	9395
40707+373	41080
619+944	1563
78293+30817	109110
403+71713	72116
443+581	1024
988+24746	25734
521+48283	48804
83754+4629	88383
770+5248	6018
86561+7364	93925
99711+60230	159941
62521+2269	64790
73345+4132	77477
21709+9151	30860
6320+158	6478
46164+7741	53905
60660+119	60779
604+12286	12890
4017+90486	94503
1062+2488	3550
4308+8147	12455
193+592	785
60744+8818	69562
7843+83787	91630
260+22073	22333
8183+202	8385
374+5532	5906
1349+1209	2558
5987+845	6832
599+7794	8393
88313+158	88471
7091+5354	12445
7612+82913	90525
3540+4091	7631
62220+11873	74093
898+5231	6129
15467+58709	74176
912+5356	6268
40983+764	41747
52512+92959	145471
28078+612	28690
4280+794	5074
20846+509	21355
715+570	1285
231+8385	8616
3413+65142	68555
1713+790	2503
6937+71400	78337
6444+719	7163
4042+78693	82735
6692+7772	14464
5243+4684	9927
88927+5893	94820
92661+869	93530
58063+4936	62999
664+93009	93673
438+574	1012
325+21312	21637
9432+52045	61477
4030+99350	103380
59180+468	59648
9993+7779	17772
59009+6813	65822
1157+98748	99905
7639+79022	86661
14443+68580	83023
131+40938	41069
27248+51164	78412
755+2700	3455
417+14806	15223
4577+903	5480
460+5236	5696
74794+8869	83663
178+99710	99888
409+3435	3844
595+126	721
4428+416	4844
4897+20406	25303
13119+5144	18263
7320+168	7488
827+7482	8309
9987+442	10429
905+53338	54243
68812+8990	77802
1531+2918	4449
745+80738	81483
6466+4338	10804
6419+793	7212
315+2325	2640
96338+101	96439
78629+39399	118028
58445+199	58644
160+58438	58598
6798+7525	14323
278+84139	84417
6161+33533	39694
4505+566	5071
749+45792	46541
637+648	1285
2724+285	3009
13846+689	14535
4805+430	5235
409+421	830
835+803	1638
795+24042	24837
164+169	333
7452+66360	73812
19271+196	19467
3065+66184	69249
13225+803	14028
79902+690	80592
5200+23323	28523
2931+962	3893
8061+5851	13912
89791+3643	93434
1681+188	1869
1625+3849	5474
34792+3478	38270
9673+628	10301
4990+8682	13672
6267+617	6884
6855+722	7577
94019+50587	144606
47444+23255	70699
6010+2267	8277
89571+2126	91697
139+1408	1547
8937+823	9760
961+78059	79020
41536+63542	105078
78165+79525	157690
89050+134	89184
8873+43049	51922
4585+70893	75478
789+16705	17494
5855+86212	92067
86354+871	87225
974+24470	25444
26005+52129	78134
9860+76256	86116
8046+989	9035
9196+1624	10820
3210+3297	6507
2188+34191	36379
68979+60264	129243
99458+36787	136245
23643+335	23978
785+32055	32840
9819+1986	11805
307+370	677
64710+2372	67082
3197+82843	86040
621+227	848
9586+601	10187
2702+73650	76352
92158+60690	152848
24707+4871	29578
1338+863	2201
339+785	1124
55568+4132	59700
2322+185	2507
250+56511	56761
6804+162	6966
75747+512	76259
7909+85520	93429
5368+5784	11152
79955+8835	88790
431+92848	93279
16119+429	16548
52318+70056	122374
7883+249	8132
61522+34016	95538
32692+303	32995
145+54044	54189
63138+12366	75504
501+662	1163
315+87006	87321
8373+471	8844
67473+90871	158344
25194+77990	103184
44150+34549	78699
9114+82195	91309
30947+30117	61064
29768+88010	117778
655+184	839
571+457	1028
445+1842	2287
9697+2976	12673
17417+16762	34179
38520+79282	117802
1233+847	2080
9335+65232	74567
8127+73491	81618
981+276	1257
4186+5923	10109
195+66833	67028
2381+2409	4790
38247+4877	43124
509+627	1136
5000+657	5657
452+8857	9309
280+35677	35957
2247+669	2916
52885+62255	115140
4850+3816	8666
10781+8490	19271
897+828	1725
7196+4623	11819
7748+64049	71797
2307+3151	5458
59612+68493	128105
7102+2195	9297
5552+471	6023
36989+5073	42062
9037+47148	56185
52197+36111	88308
5907+46221	52128
99266+175	99441
8074+85379	93453
37677+180	37857
417+867	1284
9246+4222	13468
58836+540	59376
53249+854	54103
81287+78044	159331
62562+8041	70603
84812+1776	86588
3989+21031	25020
4704+411	5115
65052+4717	69769
17878+275	18153
6197+591	6788
535+6143	6678
3209+96447	99656
9191+1589	10780
35887+91842	127729
7961+2303	10264
19397+9660	29057
482+73288	73770
3403+382	3785
38827+83563	122390
3248+750	3998
6698+623	7321
1763+91748	93511
9453+3272	12725
25498+58194	83692
71900+6497	78397
8327+9629	17956
4947+947	5894
1001+35766	36767
6891+835	7726
63999+7464	71463
700+39325	40025
31824+44279	76103
79754+9152	88906
48784+443	49227
5161+8369	13530
8986+4824	13810
7279+69335	76614
74327+4457	78784
56526+8219	64745
3630+909	4539
1012+85395	86407
482+7123	7605
3210+41638	44848
594+504	1098
4389+82207	86596
6418+1599	8017
1471+4118	5589
8279+4664	12943
705+7960	8665
807+47862	48669
3996+7588	11584
740+32554	33294
93695+8129	101824
26459+6816	33275
964+4255	5219
45171+854	46025
535+97630	98165
43001+1490	44491
4332+1017	5349
913+2775	3688
117+487	604
789+8954	9743
3568+168	3736
32230+4748	36978
748+44064	44812
27152+118	27270
8729+6034	14763
238+1224	1462
45717+503	46220
71500+4949	76449
452+12651	13103
46642+8335	54977
2985+7034	10019
50015+8520	58535
37442+7212	44654
57489+462	57951
467+85252	85719
874+7230	8104
17348+5419	22767
414+12353	12767
408+8153	8561
1434+91048	92482
3867+78652	82519
88876+32970	121846
87749+710	88459
77145+284	77429
4916+172	5088
917+42521	43438
292+494	786
6884+848	7732
304+63472	63776
9973+224	10197
395+85568	85963
2538+234	2772
2463+764	3227
3073+3548	6621
63369+6414	69783
51686+9319	61005
443+9886	10329
200+3303	3503
588+526	1114
442+59620	60062
9597+15985	25582
632+868	1500
8592+7621	16213
74872+90105	164977
306+870	1176
38280+8894	47174
76044+8198	84242
223+4109	4332
580+15159	15739
7501+60609	68110
26501+85876	112377
48518+8948	57466
96157+53861	150018
786+828	1614
12591+66519	79110
910+298	1208
8386+9253	17639
350+8605	8955
29721+5214	34935
3106+377	3483
63723+266	63989
810+505	1315
914+20243	21157
801+755	1556
837+3334	4171
99281+757	100038
68464+129	68593
217+7048	7265
9250+9763	19013
196+5810	6006
968+75215	76183
46841+310	47151
7474+7897	15371
1397+44824	46221
668+80037	80705
2160+76675	78835
634+589	1223
332+46817	47149
1828+7616	9444
5186+8225	13411
8821+37937	46758
8954+574	9528
5035+398	5433
78893+4616	83509
735+8492	9227
13991+85503	99494
502+53857	54359
471+143	614
845+289	1134
42723+2718	45441
724+36924	37648
593+10271	10864
578+2008	2586
996+6846	7842
390+91866	92256
738+6018	6756
808+877	1685
4190+693	4883
25293+126	25419
23930+685	24615
788+250	1038
33375+43980	77355
